symbol,block,door,pl,pc,height,width,top,material,wood,sizecategory,ups
0,5,4,9,0,1.8,3.535,1.8,0,5,1,'02540180'
2,2,1,2,1,1.76,0.615,1.76,2,0,0,'02510030'
2,2,1,2,1,1.8,0.855,1.8,2,0,0,'02510030'
0,3,2,5,0,0.9,1.015,1.5,0,5,0,'02540170'
0,3,2,5,0,1.76,1.715,1.76,2,1,0,'02510120'
0,3,2,5,0,0.6,0.805,1.76,2,1,2,'02510180'
0,3,2,5,0,0.95,1.715,1.8,2,1,1,'02510150'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,3,2,5,0,1,1.165,1.8,0,5,1,'02540260'
6,5,4,11,0,1.1,2.625,1.76,1,5,1,'02540430'
0,3,2,5,0,0.3,0.81,1.7,0,5,0,'02540250'
0,5,4,9,0,1.76,4.015,1.76,2,4,0,'02510260'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
0,3,2,5,0,0.95,1.415,1.9,2,1,1,'02510150'
4,3,1,5,0,2.7,1.7675,2.7,1,5,1,'02540420'
4,3,1,5,0,2.7,4.0425,2.7,1,5,1,'02540420'
3,4,1,6,2,2,1.175,2,2,5,0,'02510230'
0,3,2,5,0,0.5,0.805,1.8,0,5,0,'02540170'
2,2,1,2,1,1.8,0.615,1.8,2,0,0,'02510030'
4,3,1,5,0,0.55,1.715,2.35,2,5,2,'02510210'
0,5,4,9,0,2.7,2.73,2.7,1,5,1,'02540130'
7,0,0,0,0,2.7,8.995,0,0,0,0,'02530330'
9,3,2,6,0,0.4,1.785,2.3,2,4,2,'02510320'
9,3,4,6,0,1.76,3.675,1.76,0,5,1,'02540260'
9,3,2,6,0,0.45,1.715,2.35,2,3,2,'02510410'
0,5,4,9,0,0.5,2.625,1.76,0,5,1,'02540260'
3,4,1,5,2,2,0.805,2,1,5,1,'02540390'
0,3,2,5,0,0.7,1.715,1.76,0,5,1,'02540260'
0,3,2,5,0,0.9,1.251,1.85,0,5,1,'02540260'
0,3,2,5,0,0.5,1.15,1.76,0,5,0,'02540250'
0,3,2,5,0,0.5,0.70,1.4,0,5,0,'02540250'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,0.52,1.715,2.32,2,3,2,'02510410'
3,4,1,6,2,2,0.805,2,2,0,0,'02510030'
2,2,1,2,1,1.85,0.6,1.85,1,5,1,'02540330'
2,2,1,2,1,1.73,0.6,1.73,1,5,1,'02540400'
0,3,2,5,0,1.8,1.57,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.6,1.8,1,5,1,'02540330'
2,2,1,2,1,1.85,0.645,1.85,1,5,1,'02540330'
0,3,2,5,0,0.7,1.815,1.6,0,5,1,'02540260'
0,5,4,9,0,1.8,3.48,1.8,0,5,1,'02540260'
0,3,2,5,0,1.76,1.715,1.76,2,4,0,'02510260'
0,3,2,5,0,0.7,0.805,1.82,0,5,0,'02540250'
0,3,2,5,0,1.76,1.52,1.76,2,1,0,'02510120'
0,3,2,5,0,0.9,1.715,1.76,0,5,1,'02540260'
0,3,2,5,0,2.3,1.715,2.15,1,5,1,'02540090'
0,3,2,5,0,0.75,1.715,1.76,0,5,1,'02540260'
2,2,1,2,1,2,0.805,2,2,0,0,'02510030'
0,3,2,5,0,1.76,1.715,1.76,2,3,0,'02510350'
2,2,1,2,1,1.76,0.705,1.76,2,0,0,'02510030'
2,2,1,2,1,1.76,0.805,1.76,2,0,0,'02510030'
0,3,2,5,0,0.55,1.715,1.76,0,5,0,'02540250'
0,5,4,9,0,1.8,3.675,1.8,2,4,0,'02510260'
0,3,2,5,0,1.76,1.56,1.76,2,1,0,'02510120'
0,5,4,9,0,1.76,3.675,1.76,2,4,0,'02510260'
0,3,2,5,0,0.95,1.715,2.1,0,5,1,'02540260'
3,5,2,6,4,2.33,1.715,2.33,2,0,0,'02510030'
3,4,1,5,2,2.33,0.805,2.33,2,0,0,'02510030'
2,2,1,2,1,1.76,0.599,1.76,1,5,1,'02540400'
0,5,4,9,0,0.9,2.37,1.76,0,5,1,'02540260'
2,2,1,2,1,1.6,0.805,1.6,2,0,0,'02510010'
2,2,1,2,1,1.7,0.805,1.7,2,0,0,'02510010'
3,4,1,8,0,1.5,0.805,1.5,1,5,1,'02540010'
3,4,1,8,0,1.65,0.805,1.65,1,5,1,'02540010'
3,4,1,8,0,1.75,0.805,1.75,1,5,1,'02540010'
0,3,2,5,0,1.75,1.715,1.75,1,5,1,'02540010'
0,5,4,9,0,0.75,3.535,1.75,1,5,1,'02540010'
0,5,4,9,0,1.75,3.535,1.75,1,5,1,'02540010'
0,5,4,9,0,1.75,3.535,2.25,1,5,1,'02540010'
2,2,1,2,1,1.7,0.945,1.7,1,5,1,'02540010'
0,6,5,11,0,1.75,4.445,1.75,1,5,1,'02540010'
2,2,1,2,1,2.45,0.945,2.45,1,5,1,'02540020'
3,3,2,7,0,1.8,1.715,1.8,1,5,1,'02540010'
0,3,2,5,0,1.8,1.715,1.8,1,5,1,'02540010'
0,3,2,5,0,1,1.715,1.6,1,5,1,'02540010'
3,4,1,8,0,1.8,0.955,1.85,1,5,1,'02540010'
0,3,2,5,0,1.8,1.735,1.85,1,5,1,'02540010'
0,3,2,5,0,1.8,1.715,1.8,1,5,1,'02540020'
0,3,2,5,0,0.8,1.715,1.8,1,5,1,'02540020'
0,3,2,5,0,0.8,0.8,1.8,1,5,0,'02540020'
0,5,4,9,0,1.8,4.445,1.8,1,5,1,'02540020'
0,3,2,5,0,1,1.715,1.8,1,5,1,'02540020'
3,4,1,5,2,1.9,0.91,1.8,1,5,1,'02540150'
0,3,2,5,0,1.8,1.735,1.8,1,5,1,'02540150'
2,2,1,2,1,2.4,0.805,2.4,1,5,1,'02540150'
3,4,1,6,2,1.8,0.805,2.4,1,5,1,'02540150'
3,4,1,6,2,1.9,0.805,2.4,1,5,1,'02540150'
0,3,2,5,0,1.9,1.715,1.9,1,5,1,'02540150'
0,3,2,8,0,1.9,1.715,1.9,1,5,1,'02540130'
3,4,1,6,2,1.9,0.805,1.9,1,5,1,'02540130'
2,2,1,3,1,1.2,0.705,2,1,5,0,'02530310'
2,2,1,3,1,2.4,0.705,2.4,1,5,1,'02540330'
2,2,1,2,1,2,0.5,2,1,5,1,'02540330'
2,2,1,2,1,0.6,0.5,2.3,1,5,0,'02540330'
2,2,1,2,1,0.9,0.5,1.8,1,5,0,'02540010'
2,2,1,2,1,1.2,0.5,1.8,1,5,0,'02540010'
0,3,2,5,0,1.2,1.82,1.8,1,5,1,'02540010'
0,3,2,5,0,2.1,2,1.8,1,5,1,'02540010'
2,2,1,3,1,2.3,1.1,2.4,1,5,1,'02540010'
0,3,2,5,0,2,1.715,2.4,1,5,1,'02540010'
4,3,0,5,0,1.2,1.82,2.4,1,5,1,'02540010'
4,3,0,5,0,2,1.82,2.4,1,5,1,'02540010'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540010'
3,4,1,5,2,1.8,1.275,1.8,1,5,1,'02540010'
2,2,1,3,1,0.9,0.5,1.8,1,5,0,'02540010'
3,4,1,5,2,1.8,0.805,1.8,1,5,1,'02540010'
3,4,1,5,2,1.8,0.795,1.8,1,5,1,'02540010'
2,2,1,3,1,1.8,0.795,1.8,1,5,1,'02540010'
3,4,1,6,2,1.8,0.93,1.8,1,5,1,'02540010'
4,3,0,5,0,1.2,1.738,2.4,1,5,1,'02540010'
2,2,1,2,1,1.8,0.812,1.8,1,5,1,'02540010'
4,3,0,5,0,1.2,1.715,2.4,1,5,1,'02540010'
4,3,0,5,0,1.2,1.731,2.4,1,5,1,'02540010'
4,3,0,5,0,1.2,0.91,2.4,1,5,1,'02540010'
2,2,1,3,1,1.2,0.5,1.8,1,5,0,'02540010'
2,2,1,3,1,1.8,0.805,2.4,1,5,1,'02540010'
3,4,1,6,2,1.8,0.7,2.4,1,5,1,'02540010'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
3,4,1,6,2,1.75,0.805,1.75,2,3,0,'02510350'
0,3,2,5,0,0.45,1.715,2.35,2,3,2,'02510410'
0,5,4,9,0,1.2,2.625,1.75,0,5,1,'02540260'
0,5,4,9,0,1.2,2.625,1.75,2,4,1,'02510290'
0,5,4,9,0,1.75,3.535,1.93,0,5,1,'02540260'
0,5,4,9,0,1.75,3.535,1.93,2,4,0,'02510260'
2,2,1,2,1,1.75,0.805,1.75,2,3,0,'02510350'
0,3,2,5,0,1.2,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.2,1.715,1.75,2,4,1,'02510290'
0,3,2,5,0,1.75,1.715,1.93,0,5,1,'02540260'
2,2,1,2,1,0.45,0.805,2.35,2,3,2,'02510410'
2,2,1,2,1,1.8,0.78,1.8,1,5,1,'02540330'
0,3,2,5,0,0.78,0.805,1.8,0,5,0,'02540250'
9,3,1,6,0,0.35,0.82,2.15,2,1,2,'02510180'
2,2,1,2,1,1.8,0.82,1.8,2,0,0,'02510030'
0,3,2,5,0,0.8,1.275,1.9,0,5,1,'02540180'
6,3,2,7,0,0.8,1.73,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.73,1.9,0,5,1,'02540260'
0,5,4,9,0,1.75,2.64,1.75,0,5,1,'02540260'
0,3,2,5,0,1.75,1.73,1.75,0,5,1,'02540260'
0,3,2,5,0,1.75,1.73,1.88,2,1,0,'02510120'
3,4,1,7,2,1.75,0.82,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.82,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.73,1.75,2,0,0,'02510030'
0,3,2,5,0,0.6,1.73,2.4,2,0,2,'02510090'
2,2,1,2,1,1.75,0.82,1.75,2,0,0,'02510030'
2,2,1,2,1,1.75,0.82,1.6,1,5,1,'02540330'
2,2,1,2,1,1.75,0.82,1.9,1,5,1,'02540400'
0,3,2,5,0,0.4,0.66,1.75,2,1,2,'02510180'
0,3,2,5,0,0.4,0.98,1.75,2,1,2,'02510180'
2,2,1,2,1,1.75,0.66,1.75,2,0,0,'02510030'
7,0,0,0,0,2.34,5.34,0,0,0,0,'0254047002540500'
7,0,0,0,0,2.34,3.52,0,0,0,0,'0254047002540500'
0,3,2,5,0,1.2,1.245,2.35,0,5,1,'02540180'
0,3,2,5,0,1.2,1.7,2.35,0,5,1,'02540180'
9,3,1,6,0,2.1,1.987,2.1,1,5,1,'0254046002540500'
9,3,1,6,0,1.85,0.79,1.85,1,5,1,'0254046002540500'
9,3,1,6,0,2.6,2.215,2.6,1,5,1,'02540460'
0,3,2,5,0,1.75,1.78,1.85,2,1,0,'02510120'
0,3,2,5,0,0.75,1.715,2.32,0,5,1,'02540180'
4,3,1,5,0,2.38,0.395,2.38,1,5,0,'02540420'
0,3,2,5,0,2.38,1.82,2.38,1,5,1,'02540130'
3,4,1,8,0,1.8,0.79,1.8,1,5,1,'02540160'
0,3,2,5,0,1.2,1.78,1.75,0,5,1,'02540180'
0,3,2,5,0,0.6,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.55,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.45,1.78,1.8,0,5,0,'02540170'
0,3,2,5,0,1.35,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.45,1.715,0.45,0,5,0,'02540170'
0,3,2,5,0,1.2,1.715,1.75,0,5,1,'02540180'
3,4,1,6,2,1.75,0.79,2.05,2,1,0,'02510120'
0,3,2,5,0,1.75,1.78,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.78,1.75,2,4,0,'02510260'
0,3,2,5,0,0.9,1.78,1.85,0,5,1,'02540180'
0,3,2,5,0,0.85,1.78,1.75,2,0,1,'02510060'
2,2,1,2,1,1.8,0.7,1.8,2,0,0,'02510030'
2,2,1,2,1,1.75,0.845,1.75,2,0,0,'02510030'
2,2,1,2,1,1.8,0.715,1.8,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
0,3,2,5,0,0.73,1.715,0.73,2,3,2,'02510410'
2,2,1,2,1,0.45,0.805,2.35,2,3,2,'02510410'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,5,4,9,0,0.3,1.715,1.75,2,3,2,'02510410'
0,5,4,9,0,0.4,1.715,0.4,2,3,2,'02510410'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.55,1.715,2.35,2,3,2,'02510410'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,0.4,3.535,2.3,2,4,2,'02510320'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,0,5,1,'02540260'
0,5,4,9,0,0.35,3.535,2.3,0,5,1,'02540260'
2,3,2,3,2,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,0.45,0.805,2.35,2,0,2,'02510090'
0,3,2,5,0,0.8,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.8,0.805,1.75,2,4,2,'02510320'
2,3,2,3,2,0.7,0.805,0.7,2,3,2,'02510410'
0,3,2,5,0,0.45,1.715,2.35,2,3,2,'02510410'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
0,3,2,5,0,1.25,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,1.25,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
6,3,2,7,0,0.75,1.26,1.85,0,5,0,'02540250'
2,2,1,2,1,1.75,0.805,2.3,2,0,0,'02510030'
2,2,1,2,1,1.8,0.805,2,1,5,1,'02540330'
0,3,2,5,0,0.85,1.26,1.85,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540180'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,0.45,1.26,1.85,0,5,0,'02540250'
0,3,2,5,0,0.4,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.4,1.715,1.75,0,5,0,'02540250'
3,4,1,6,2,1.75,0.805,1.75,2,3,0,'02510350'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
3,4,1,7,2,1.75,0.805,1.75,2,3,0,'02510350'
2,2,1,2,1,1.75,0.805,1.75,2,3,0,'02510350'
0,5,4,9,0,1.7,2.625,2.35,0,5,1,'02540180'
0,3,2,5,0,1.7,1.715,2.35,0,5,1,'02540180'
0,3,2,5,0,0.55,1.715,1.75,0,5,0,'02540250'
4,3,1,5,0,0.35,0.805,2.2,0,5,0,'02540170'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
2,2,1,2,1,2,0.6,2,2,0,0,'02510030'
2,2,1,2,1,0.5,0.3,2.3,0,5,0,'02540250'
2,3,2,3,2,1.5,0.805,1.5,2,0,1,'02510060'
3,4,1,6,2,2,0.805,2,2,1,0,'02510120'
0,3,2,5,0,2,1.715,2,0,5,1,'02540260'
6,3,2,7,0,1.2,1.715,1.8,1,5,1,'02540430'
0,3,2,5,0,0.55,0.75,1.7,0,5,0,'02540310'
0,3,2,5,0,0.7,1.2,1.8,0,5,0,'02540310'
0,3,2,5,0,0.8,1.715,1.7,0,5,1,'02540320'
3,4,1,6,2,2,0.805,2,2,0,0,'02510030'
4,3,1,5,0,0.5,0.3,1.7,0,5,0,'02540170'
3,5,4,6,4,2.3,1.715,2.3,2,0,0,'02510030'
2,2,1,2,1,2,0.805,2,2,0,0,'02510030'
6,3,2,7,0,1.2,1.715,1.95,1,5,1,'02540430'
0,3,2,5,0,1.95,1.715,1.95,0,5,1,'02540260'
2,3,2,3,2,1.8,0.805,1.8,2,3,0,'02510350'
0,5,4,9,0,2.2,2.625,2.2,2,4,0,'02510260'
0,5,4,9,0,2.2,2.625,2.2,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
3,4,1,6,2,1.8,0.805,1.8,2,3,0,'02510350'
6,3,2,7,0,0.85,1.715,1.75,1,5,1,'02540430'
0,3,2,5,0,1.15,1.65,2.3,0,5,1,'02540260'
2,2,1,2,1,0.6,0.4,1.7,0,5,0,'02540250'
2,2,1,2,1,2.1,0.805,2.1,2,0,0,'02510030'
0,3,2,5,0,2,1.715,2,2,0,0,'02510030'
0,3,2,5,0,0.45,1.715,2.3,2,0,2,'02510090'
0,3,2,5,0,1.15,1.715,1.95,0,5,1,'02540260'
0,3,2,5,0,1.15,1.715,2.2,0,5,1,'02540260'
4,3,1,5,0,0.9,0.45,1.5,0,5,0,'02540170'
0,3,2,5,0,2.25,1.715,2.25,1,5,1,'02540090'
0,3,2,5,0,1.76,1.715,1.76,2,1,0,'02510120'
6,3,2,7,0,1.15,1.715,1.8,1,5,1,'02540430'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540280'
0,3,2,5,0,0.35,1.715,2.15,0,5,0,'02540250'
2,2,1,2,1,1.76,0.6,1.76,2,0,0,'02510030'
0,3,2,5,0,0.55,0.805,1.85,0,5,0,'02540170'
2,2,1,2,1,1.76,0.805,1.76,2,3,0,'02510350'
0,5,4,9,0,1.76,2.625,1.76,2,4,0,'02510260'
0,3,2,5,0,1.76,1.715,1.76,2,0,0,'02510030'
0,5,4,9,0,1.76,3.535,1.76,2,3,0,'02510350'
3,4,1,6,2,1.76,0.805,1.76,2,0,0,'02510030'
2,2,1,2,1,1.76,0.805,1.76,2,0,0,'02510030'
2,2,1,2,1,1.76,0.805,1.91,1,5,1,'02540400'
6,3,2,7,0,0.7,1.715,1.65,1,5,1,'02540440'
2,2,1,2,1,1.8,0.805,1.55,1,5,1,'02540330'
0,3,2,5,0,0.7,1.715,1.85,0,5,1,'02540260'
0,3,2,5,0,0.55,1.26,1.7,0,5,0,'02540250'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,3,2,5,0,0.55,1.715,2.2,0,5,0,'02540310'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540280'
0,5,4,9,0,0.35,2.625,2.15,0,5,0,'02540270'
2,3,2,3,2,0.9,1.105,0.9,2,0,1,'02510060'
2,3,2,3,2,0.85,1.105,1.75,2,0,1,'02510060'
0,3,2,5,0,1.76,1.715,1.76,2,3,0,'02510350'
0,3,2,5,0,0.4,1.715,2.31,2,3,2,'02510410'
2,2,1,2,1,0.4,0.805,2.31,2,3,2,'02510410'
2,4,1,5,1,2.2,1.26,2.2,1,5,1,'02540020'
2,2,1,2,1,1.7,0.805,1.7,2,0,0,'02510030'
4,3,1,5,0,0.7,0.805,1.8,1,5,0,'02540420'
0,3,2,5,0,0.55,0.805,1.75,0,5,0,'02540170'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,1.75,0.805,1.75,1,5,1,'02540400'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,5,4,9,0,1.75,2.625,1.75,0,5,1,'02540260'
3,3,2,7,0,1.75,1.715,1.75,2,3,0,'02510350'
6,3,2,7,0,1.15,1.715,1.9,1,5,1,'02540430'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.4,1.715,2.2,0,5,0,'02540170'
6,3,2,7,0,1,1.26,1.9,1,5,1,'02540430'
6,3,2,7,0,0.7,1.715,1.8,1,5,1,'02540440'
4,3,1,5,0,0.7,0.805,1.75,1,5,0,'02540420'
6,3,2,7,0,1,0.805,1.75,1,5,0,'02540430'
2,2,1,2,1,1.3,0.805,1.3,2,0,1,'02510060'
6,3,2,7,0,0.9,1.715,1.75,1,5,1,'02540430'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540180'
6,3,2,7,0,0.9,1.715,1.8,1,5,1,'02540430'
9,3,2,6,0,0.4,1.26,2.2,2,4,2,'02510320'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
1,5,4,9,0,1.2,2.625,1.8,0,0,1,'02540260'
1,3,2,5,0,0.9,0.805,1.8,0,0,0,'02540250'
2,3,2,3,2,0.6,1.26,2.4,2,0,2,'02510090'
2,3,2,3,2,0.9,1.26,1.8,2,0,1,'02510060'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
3,4,1,6,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,0.6,1.715,2.4,2,3,2,'02510410'
2,3,2,3,2,0.6,0.805,2.4,2,3,2,'02510410'
9,6,1,1,10,1.8,2.625,1.8,1,0,1,'02530730'
0,3,2,5,0,0.6,1.715,1.8,0,0,1,'02540320'
0,3,2,5,0,0.75,1.715,1.8,0,0,1,'02540320'
0,3,2,5,0,0.45,0.805,1.8,0,0,0,'02540310'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
1,3,2,5,0,1.8,1.715,1.8,0,0,1,'02540180'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
1,3,2,5,0,1.35,1.715,1.8,0,0,1,'02540260'
1,5,4,9,0,2.2,2.625,2.2,0,0,1,'02540260'
0,3,2,5,0,1.8,1.26,1.8,2,3,0,'02510350'
1,5,4,9,0,1.8,2.625,1.8,0,0,1,'02540280'
2,4,1,5,1,2.2,1.26,2.2,1,0,1,'02540020'
2,2,1,2,1,1.8,0.805,1.8,1,0,1,'02540340'
0,3,2,5,0,2.25,1.715,2.25,1,5,1,'02540090'
0,3,2,5,0,1.76,1.715,1.76,2,1,0,'02510120'
6,3,2,7,0,1.15,1.715,1.8,1,5,1,'02540430'
0,3,2,5,0,2.25,1.715,2.25,0,5,1,'02540280'
2,2,1,2,1,1.76,0.6,1.76,2,0,0,'02510030'
0,3,2,5,0,0.55,0.805,1.85,0,5,0,'02540170'
2,2,1,2,1,1.76,0.805,1.76,2,3,0,'02510350'
0,5,4,9,0,1.76,2.625,1.76,2,4,0,'02510260'
0,3,2,5,0,1.76,1.715,1.76,2,0,0,'02510030'
0,5,4,9,0,1.76,3.535,1.76,2,3,0,'02510350'
3,4,1,6,2,1.76,0.805,1.76,2,0,0,'02510030'
2,2,1,2,1,1.76,0.805,1.76,2,0,0,'02510030'
2,2,1,2,1,1.76,0.805,1.76,1,5,1,'02540400'
6,3,2,7,0,0.7,1.715,1.65,1,5,1,'02540440'
2,2,1,2,1,1.8,0.805,1.55,1,5,1,'02540330'
0,3,2,5,0,0.7,1.715,1.85,0,5,1,'02540260'
0,3,2,5,0,0.55,1.26,1.7,0,5,0,'02540250'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,3,2,5,0,0.55,1.715,2.2,0,5,0,'02540310'
0,5,4,9,0,2.25,2.625,2.25,0,5,1,'02540280'
2,3,2,3,2,0.9,1.105,0.9,2,0,1,'02510060'
2,3,2,3,2,0.85,1.105,1.75,2,0,1,'02510060'
0,3,2,5,0,1.76,1.715,1.76,2,3,0,'02510350'
0,3,2,5,0,0.4,1.715,2.31,2,3,2,'02510410'
2,2,1,2,1,0.4,0.805,2.31,2,3,2,'02510410'
2,2,1,2,1,0.8,0.805,0.8,2,0,2,'02510090'
0,5,4,9,0,1.8,3.535,1.8,2,2,0,'02510190'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,2.15,1.715,2.15,1,5,1,'02540090'
2,2,1,2,1,1.8,0.6,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.60,1.8,2,0,0,'02510030'
0,3,2,5,0,0.55,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,1.8,1.715,2.2,2,4,0,'02510260'
0,3,2,5,0,1.8,2.625,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,1.2,1.715,1.8,0,5,1,'02540280'
0,3,2,5,0,0.85,1.715,1.8,0,5,1,'02540260'
4,3,1,5,0,0.9,0.805,1.95,2,4,1,'02510290'
0,3,2,5,0,1.3,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,2.15,1.26,1.8,0,5,1,'02540180'
4,3,1,5,0,0.25,1.715,2.5,2,1,2,'02510180'
0,3,2,5,0,1.05,1.715,2.25,0,5,1,'02540180'
0,3,2,5,0,1.05,1.715,1.8,0,5,1,'02540180'
2,4,1,5,1,2.15,1.26,2.25,1,5,1,'02540020'
9,3,1,6,0,2.9,1.68,2.9,1,5,1,'0254046002540500'
9,3,1,6,0,2.9,1.125,2.9,1,5,1,'0254046002540500'
9,3,1,6,0,2.9,1.605,2.9,1,5,1,'0254046002540500'
0,3,2,5,0,0.85,1.7,2.2,0,5,1,'02540260'
0,3,2,5,0,0.8,1.7,2.6,2,0,2,'02510090'
0,3,2,5,0,1.8,1.7,1.8,2,0,0,'02510030'
0,3,2,5,0,1.15,1.7,1.8,0,5,1,'02540260'
2,2,1,2,1,1.8,0.79,1.8,2,0,0,'02510030'
0,3,2,5,0,2.2,1.7,2.2,1,5,1,'02540130'
2,2,1,2,1,1.75,0.6,1.75,2,0,0,'02510030'
0,3,2,5,0,0.7,0.79,1.8,0,5,0,'02540250'
0,3,2,5,0,2.15,1.7,2.15,1,5,1,'02540090'
0,3,2,5,0,1.15,1.7,2.2,0,5,1,'02540260'
4,3,1,5,0,2.45,1.125,2.45,1,5,1,'02540420'
2,2,1,2,1,2.35,0.9,2.35,2,0,0,'02510030'
4,3,1,5,0,2.45,3.285,2.45,1,5,1,'02540420'
4,3,1,9,0,0.3,1.67,2.65,1,5,0,'02540420'
2,2,1,2,1,2,0.76,2,2,0,0,'02510030'
2,2,1,2,1,1.75,0.70,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.79,1.75,2,0,0,'02510030'
0,3,2,5,0,0.7,1.7,2.6,2,3,2,'02510410'
0,3,2,5,0,0.7,0.79,2.6,2,3,2,'02510410'
0,5,4,9,0,1.75,3.52,1.75,2,3,0,'02510350'
0,3,2,5,0,0.7,0.79,0.7,2,3,2,'02510410'
0,3,2,5,0,1.75,1.7,1.75,2,3,0,'02510350'
0,3,2,5,0,1.2,1.7,1.75,0,5,1,'02540280'
0,3,2,5,0,1.2,1.7,1.75,1,5,1,'02540180'
0,3,2,5,0,1.75,1.7,1.75,0,5,1,'02540200'
0,3,2,5,0,1.75,1.7,1.75,1,5,1,'02540180'
0,3,2,5,0,0.35,1.7,2.75,0,5,0,'02540190'
0,3,2,5,0,0.35,1.7,2.25,1,5,0,'02540170'
0,3,2,5,0,1.75,1.7,1.8,0,5,1,'02540280'
0,3,2,5,0,0.35,1.7,2.75,0,5,0,'02540270'
0,5,4,9,0,1.75,2.61,1.75,0,5,1,'02540280'
0,5,4,9,0,1.75,2.61,1.75,1,5,1,'02540180'
0,5,4,9,0,0.35,2.61,2.75,0,5,0,'02540270'
0,5,4,9,0,0.35,2.61,2.25,1,5,0,'02540170'
0,3,2,5,0,1.5,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.75,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
0,3,2,5,0,2.2,2.17,2.2,0,5,1,'02540260'
